@id	@type	@lat	@lon	name	tourism	wikipedia
5509996164	node	40.7284684	-73.9988200	The Renee and Chaim Gross Foundation	museum	
5520364822	node	40.7104676	-74.0179145	The Upper Room	artwork	
5520375420	node	40.7087736	-74.0183690	Sitting Stance	artwork	
5537914954	node	40.7411298	-73.9921280	Bouley at Home	yes	
5554351995	node	40.7361870	-74.0010862	Tiles for America	artwork	
5604242522	node	40.7608080	-73.9876064	The Gray Line City Sightseeing Visitor Centre	information	
5640186350	node	40.7173630	-74.0028150	Mmuseumm	museum	en:Mmuseumm
5654226941	node	40.7589481	-73.9771802	ATLAS	artwork	
5683351246	node	40.7395776	-73.9831267	American Dream Bed & Breakfast	hostel	
5695142890	node	40.7949144	-73.9715855	Broadway Mall Gallery	gallery	
5696677693	node	40.8304584	-73.9418599	Saint Nicholas Inn	guest_house	
5709017933	node	40.8719113	-73.9188055	Asian Arts	gallery	
5747425246	node	40.7287300	-73.9985805	Center for Architecture	museum	
5749566253	node	40.7249122	-73.9986434	Mercer Hotel	hotel	
5754828380	node	40.7676341	-73.9895164	Link NYC	information	
5754828790	node	40.7682653	-73.9890617	Link NYC	information	
5758246021	node	40.7468751	-73.9921509	Hotel Hayden	hotel	
5763751554	node	40.7611131	-73.9739449	Anton Kern Gallery	attraction	
5789576235	node	40.7002730	-73.9994769		viewpoint	
5789577452	node	40.6994832	-73.9999673		viewpoint	
5796751154	node	40.7535849	-73.9848031	Nikola Tesla Corner	information	
5798643423	node	40.8258130	-73.9485289		hotel	
5801872753	node	40.7074576	-74.0064548	Four Points by Sheraton	hotel	
5804901025	node	40.7159879	-74.0073387	Duane Street Hotel	hotel	
5813555226	node	40.8172422	-73.9586445	Miriam and Ira D. Wallach Art Gallery	gallery	
5844051585	node	40.7590344	-73.9793952	Top of the Rock	viewpoint	
5849724991	node	40.7650644	-73.9838591	Spyscape	attraction	
5897336985	node	40.7538804	-73.9874097	Golda Meir	artwork	en:Bust of Golda Meir
5911756385	node	40.8061378	-73.9473900	Greenâs house	apartment	
5919381986	node	40.7144127	-73.9981498	Bloody Angle	attraction	
5919906699	node	40.7269555	-73.9926816	Eric Firestone Gallery	gallery	
5927576885	node	40.7319686	-73.9986093	Hangman's Elm	attraction	
5927588585	node	40.7337057	-73.9964593	Mark Twain House	attraction	
5941231085	node	40.7932038	-73.9480796	Graffiti Hall of Fame	gallery	
5941231087	node	40.7344122	-73.9903291	Metronome	artwork	en:Metronome (public artwork)
5964504985	node	40.7837563	-73.9794091	Hammer Boy	artwork	
5964505085	node	40.7292262	-73.9838341	Michael Jackson Mural	artwork	
5964505185	node	40.7516982	-73.9723132	Roy Lichtenstein	artwork	
5964505285	node	40.7222725	-73.9900004	Stop Guns	artwork	
5964505385	node	40.7446001	-74.0060707	Gandhi and Mother Teresa	artwork	
5967511486	node	40.7035295	-73.9952975		viewpoint	
5976417987	node	40.6931365	-74.0196818		viewpoint	
5981269523	node	40.8564265	-73.9298867	Sidewalk Flowers	artwork	
6013503382	node	40.7466304	-73.9845950	Avalon Hotel	hotel	
6030762121	node	40.7208594	-74.0042677	Sheraton	hotel	
6035120505	node	40.7396591	-74.0028554	Museum of Illusions	museum	
6052834698	node	40.7591424	-73.9796681	NBC Studios	attraction	
6052834699	node	40.7257692	-74.0054309	Color Factory	attraction	
6100997485	node	40.7173755	-73.9992920	Explore Chinatown Information Kiosk	attraction	
6126960408	node	40.7491463	-73.9687940	Single Form	artwork	
6149249429	node	40.7213374	-73.9857428	Vladimir Lenin	artwork	
6150552527	node	40.7643867	-73.9631097	The Gardens Sonesta ES Suites	hotel	
6150564513	node	40.7561485	-73.9708905	The Fifty Sonesta Select	hotel	
6150575536	node	40.7484427	-73.9780562	The Shelburne Sonesta	hotel	
6163555085	node	40.7133544	-74.0068703	Site of the Beach Pneumatic Subway	attraction	
6206843185	node	40.7733290	-73.9656246	Archibaldâs Townhouse	attraction	
6222196494	node	40.7257629	-73.9937321	ZÃ¼rcher Studio	gallery	
6223478867	node	40.8090212	-73.9479293	Higher Ground	artwork	
6225327081	node	40.7258135	-73.9795215	Theresa Byrnes	gallery	
6231307187	node	40.7117446	-73.9961249	SLEEPCENTER	gallery	
6231307189	node	40.7117466	-73.9956636	Essex Flowers Gallery	gallery	
6231514599	node	40.7134020	-73.9912954	FIERMAN	gallery	
6233607285	node	40.7196295	-73.9887194	Con Artist Collective	gallery	
6233954066	node	40.7196517	-73.9892959	Perrotin New York	gallery	
6236928048	node	40.7194926	-73.9899366	Sago Hotel	hotel	
6236928057	node	40.7200826	-73.9902320	bitforms gallery	gallery	
6244980517	node	40.8126196	-73.9621121	General Daniel Butterfield	artwork	
6245004725	node	40.8090110	-73.9622465	Reclining Woman	artwork	
6245012132	node	40.8074792	-73.9604879	"Three-Way Piece, No. 1: Points"	artwork	
6246450385	node	40.6888438	-74.0446421		viewpoint	
6256784609	node	40.7191881	-73.9911739	James Fuentes LLC	gallery	
6259917258	node	40.8074652	-73.9635685	Thomas Jefferson	artwork	en:Statue of Thomas Jefferson (Columbia University)
6261902489	node	40.7190232	-74.0036388	Alexander and Bonin	gallery	
6261904041	node	40.7191189	-74.0016688		information	
6262714386	node	40.7565163	-73.9843410	hotel mela	hotel	
6271960188	node	40.7542354	-73.9880814	The Garment Worker	artwork	
6281938397	node	40.7139131	-73.9899544	Reena Spauldings Fine Art	gallery	
6285350420	node	40.7483530	-74.0052494	HG Contemporary	gallery	
6288548793	node	40.7190209	-74.0016678	Soho Garden Hotel	hotel	
6306418442	node	40.7432746	-73.9728127	Spot	artwork	
6309444106	node	40.7082719	-74.0136192	Courtyard New York Downtown Manhattan/World Trade Center Area	hotel	
6318314034	node	40.7167838	-73.9971521	186f Kepler	gallery	
6330243003	node	40.7142105	-73.9971129	Confucius	artwork	
6348108284	node	40.7617344	-73.9813076	Young Elephant (1985)	artwork	
6348108485	node	40.7613635	-73.9796441		artwork	
6348108486	node	40.7617457	-73.9793636		artwork	
6389740021	node	40.7136613	-73.9879416	New Collectors Gallery	gallery	
6401458888	node	40.7596545	-73.9829247	Paparazzi Dogman and Rabbitwoman	artwork	
6409636462	node	40.7152082	-73.9916144	Chinatown Soup	gallery	
6417061185	node	40.7201441	-73.9889614	Empirical Nonsense	gallery	
6436744368	node	40.7546734	-73.9853284	The Guardians: Superhero	artwork	
6450762257	node	40.7485889	-73.9767878	Novo	apartment	
6456605729	node	40.7717920	-73.9825535	Dante Alighieri	artwork	en:Dante Park
6469210527	node	40.7720828	-73.9824620	Time Sculpture	artwork	
6478419609	node	40.7224564	-73.9841125	Karma Gallery	gallery	
6478990685	node	40.7629019	-73.9825076		information	
6479506185	node	40.7097904	-74.0138914	Club Quarters Hotel at World Trade Center	hotel	
6481772610	node	40.7257313	-73.9778791	Museum of Reclaimed Urban Space	museum	
6511898056	node	40.8188292	-73.9446254	Faction Art Projects	gallery	
6564006743	node	40.7584977	-73.9932281	The Pod Times Square	hotel	
6572307052	node	40.7709814	-73.9953215	Private Passage	artwork	
6572519247	node	40.7397282	-74.0028849	Life Underground	artwork	en:Life Underground
6595542372	node	40.7249615	-73.9830825	Sixth Street Haunted House	gallery	
6596032786	node	40.7458070	-74.0070327	David Zwirner	gallery	en:David Zwirner Gallery
6611254406	node	40.7559916	-73.9812639	Club Quarter HÃ´tel	hotel	
6615272826	node	40.7571139	-73.9812965	The Hotel @ Times Square	hotel	
6621617753	node	40.7351784	-73.9937187		picnic_site	
6622078088	node	40.8086259	-73.9443965	Taste Harlem Tour	attraction	
6702620776	node	40.7524506	-73.9829743	Park Terrace Hotel	hotel	
6724492682	node	40.7265986	-73.9925450	La MaMa Galleria	gallery	
6732642780	node	40.7292292	-74.0063931		artwork	
6732642781	node	40.7289629	-74.0064357		artwork	
6746784455	node	40.7871002	-73.9699793	International Student Center	hostel	
6772798085	node	40.7710885	-73.9825700	David Rubenstein Atrium	information	
6799248315	node	40.8010754	-73.9387708		artwork	
6799248318	node	40.8035266	-73.9361148		information	
6804416830	node	40.8089260	-73.9620013	Scholars' Lion	artwork	
6821701104	node	40.7504131	-73.9662400	Let Us Beat Swords Into Ploughshares	artwork	
6821846246	node	40.8036855	-73.9580124	Lafayette and Washington	artwork	
6852303846	node	40.7506105	-73.9775762	The AKC Museum of the Dog	museum	
6910684112	node	40.7188203	-73.9921770	Derek Eller Gallery	gallery	
6912871515	node	40.8017808	-73.9703000		artwork	en:Shinran#Statue
6920147490	node	40.7059512	-74.0012319		viewpoint	
6920873880	node	40.7772279	-73.9633224		artwork	
6937215658	node	40.7717951	-73.9676741		artwork	
6938593585	node	40.7216444	-73.9883116	Jump into the Light VR Arcade	attraction	
6939916259	node	40.7166860	-73.9953975	Manhattan Bowery Lodge	hostel	
6946750323	node	40.7157859	-73.9999353	Sen Yat-sen	artwork	
6949759085	node	40.7232522	-74.0007008	King of Green Street	attraction	
6949759185	node	40.7211776	-74.0024475	Queen of Green Street	attraction	
6949759186	node	40.7241263	-73.9981638	Little Singer Building	attraction	
6952238884	node	40.7043797	-74.0163813	Giovanni Da Verrazzano	artwork	
6957709102	node	40.8000754	-73.9446495		information	
7004367801	node	40.8054805	-73.9655265	LinkNYC	information	
7004367803	node	40.8059316	-73.9650795	LinkNYC	information	
7004416667	node	40.8080468	-73.9642091		information	
7004437714	node	40.8073257	-73.9646342		information	
7004437717	node	40.8067750	-73.9651350		information	
7004462866	node	40.8075200	-73.9644811		information	
7022675225	node	40.7961438	-73.9709366	Link NYC	information	
7022675227	node	40.8024609	-73.9681639	Link NYC	information	
7022675228	node	40.7990521	-73.9688155	Link NYC	information	
7041713696	node	40.7648187	-73.9668270	Society of Illustrators	museum	
7041755317	node	40.7763620	-73.9559485		information	
7058463063	node	40.7046735	-74.0139984	Exploring Lower Manhattan	information	
7065533343	node	40.7946026	-73.9698264	LinkNYC	information	
7078649959	node	40.7284273	-73.9851727	East Village Hotel	hotel	
7079510487	node	40.7656726	-73.9700902		hostel	
7079516085	node	40.7656800	-73.9701137		hotel	
7093539285	node	40.7491670	-73.9893438	Zerospace	artwork	
7096788484	node	40.7508783	-73.9675707	Sphere Within Sphere	artwork	en:Sphere Within Sphere
7097820975	node	40.7086413	-74.0095235	Federal Reserve Bank of New York	information	
7098491803	node	40.7290786	-73.9867283	Art+Ray	gallery	
7123476610	node	40.7740245	-73.9639987		gallery	
7123476613	node	40.7697219	-73.9667034	Link NYC	information	
7123476619	node	40.7745247	-73.9637532	Link NYC	information	
7125229785	node	40.7163942	-73.9988982	78-80 Mulberry Street	apartment	
7125399101	node	40.8019452	-73.9570629	Link NYC	information	
7134303419	node	40.7795370	-73.9599613	Link NYC	information	
7134303420	node	40.7681038	-73.9683955	Link NYC	information	
7134303439	node	40.7704866	-73.9665929	Link NYC	information	
7136857066	node	40.7319635	-73.9850377	LinkNYC	information	
7137329352	node	40.7375262	-73.9728642		picnic_site	
7137329354	node	40.7372051	-73.9727771		picnic_site	
7137329360	node	40.7376248	-73.9727154		picnic_site	
7137345511	node	40.7322701	-73.9737469		picnic_site	
7137345520	node	40.7314227	-73.9736366		information	
7137345546	node	40.7323009	-73.9738214		information	
7152625885	node	40.7238654	-73.9979055	Museum of Ice Cream	museum	
7181779686	node	40.7424478	-74.0091644	Pier 55	attraction	
7192316158	node	40.7283124	-73.9902240	Penn Station Eagle	artwork	
7192316159	node	40.7501750	-73.9915562	Penn Station Eagle	artwork	
7192316160	node	40.7494716	-73.9920706	Penn Station Eagle	artwork	
7202313185	node	40.7202849	-73.9968262	Audrey Hepburn	artwork	
7207157866	node	40.7475882	-73.9771687	Oakwood Furnished Apartments	apartment	
7208978577	node	40.7052004	-74.0179920		artwork	
7208978997	node	40.7053192	-74.0180747		artwork	
7214177977	node	40.7687861	-73.9817311		artwork	
7245730436	node	40.8631512	-73.9331465		viewpoint	
7245784643	node	40.8644911	-73.9327956		viewpoint	
7246038804	node	40.8607217	-73.9320779		viewpoint	
7246038807	node	40.8613369	-73.9320430	Columnade	artwork	
7254138685	node	40.7592053	-73.9848962	TKTS Viewpoint	viewpoint	
7298030172	node	40.7731831	-73.9836819	Reclining Figure	artwork	en:Reclining Figure (Lincoln Center)
7310660014	node	40.7847007	-73.9587533		picnic_site	
7335512397	node	40.7043284	-74.0082096		artwork	
7357111122	node	40.7726059	-73.9824536	Walk NYC	information	
7357111132	node	40.7729407	-73.9825034	Lincoln Center	information	
7375304594	node	40.7709555	-73.9838559		artwork	
7375304602	node	40.7710073	-73.9837784		artwork	
7375304611	node	40.7709561	-73.9837670		artwork	
7375974760	node	40.7713399	-73.9855947	Peter the Fisherman	artwork	
7377084852	node	40.7692289	-73.9738116		information	
7415479526	node	40.7468137	-73.9823360	Hilton Garden Inn Midtown Park Avenue	hotel	
7424474944	node	40.7422368	-73.9778923		information	
7424474957	node	40.7421246	-73.9776717		information	
7424474958	node	40.7416812	-73.9779758		information	
7447541790	node	40.7898169	-73.9520721		artwork	
7447580897	node	40.7588807	-73.9854028	Walk NYC	information	
7447580941	node	40.7713396	-73.9835065	Lincoln Center	information	
7447580942	node	40.7711410	-73.9838482	Moses	artwork	
7474716561	node	40.7712914	-73.9834071	Walk NYC	information	
7522410085	node	40.7187368	-74.0004289	Lorca-El NiÃ±o de las Pinturas	artwork	
7527664914	node	40.7645382	-73.9988094	Hudson River Park	information	
7555084381	node	40.7719384	-73.9824398		information	
7610006696	node	40.7841722	-73.9473274		information	
7615599475	node	40.7727305	-73.9632895	Eleanor Roosevelt High Residence	attraction	
7618290787	node	40.7713660	-73.9902725	Anya & Andrew Shiva Gallery	gallery	
7618591463	node	40.7841741	-73.9671975		information	
7618591476	node	40.7833072	-73.9676649	Seneca Village Landscape Geology	information	
7618614932	node	40.7814867	-73.9651584		information	
7618620059	node	40.7782376	-73.9648086		information	
7620039837	node	40.8001364	-73.9449612	Link NYC	information	
7620321361	node	40.8004112	-73.9427836	La Luz Que Sale De La Obscuridad	artwork	
7658594642	node	40.7978152	-73.9402755	Link NYC	information	
7658594647	node	40.7981537	-73.9400370	Link NYC	information	
7658594656	node	40.7986338	-73.9419148		information	
7661292933	node	40.7713068	-73.9919455	Swinging Jenny	artwork	
7712478123	node	40.7153431	-74.0049558	Manhattan Sentinels	artwork	
7728627828	node	40.7068884	-74.0185311		viewpoint	
7747395789	node	40.7592445	-73.9869234	Paramount Hotel	hotel	
7752721125	node	40.7607017	-74.0030604		artwork	
7759300343	node	40.7314845	-73.9947168	13â19 University Place	information	
7762615583	node	40.7431715	-73.9838847		information	
7768153644	node	40.7576183	-73.9755331	Eden Fine Art	gallery	
7791984436	node	40.7706281	-73.9843383	Ram	artwork	
7799540773	node	40.7694653	-73.9447838	Sabrina	artwork	
7826843747	node	40.7531469	-73.9817435		artwork	
7826843767	node	40.7530505	-73.9816418	Fortitude	artwork	en:New York Public Library Main Branch#Fifth_Avenue_elevation
7826843768	node	40.7528969	-73.9817494	Patience	artwork	en:New York Public Library Main Branch#Fifth_Avenue_elevation
7868765654	node	40.7795881	-73.9539993	The Franklin	hotel	
7924346767	node	40.7927300	-73.9355845	Tomorrow's Wind	artwork	
7951278063	node	40.7145859	-74.0039325		information	
7964096060	node	40.7564165	-73.9557778	Cornell Tech Campus Directory	information	
7964143156	node	40.7553960	-73.9560488		information	
7964143158	node	40.7550574	-73.9564733		picnic_site	
7964143159	node	40.7553874	-73.9558041	Motherboard Meditation	artwork	
7964143165	node	40.7553492	-73.9567750		information	
7964143171	node	40.7552011	-73.9564760		information	
7964237921	node	40.7555656	-73.9548336		information	
7964262536	node	40.7548594	-73.9572581		information	
7964276898	node	40.7548314	-73.9555759		information	
7964276903	node	40.7549919	-73.9560770		information	
7964279033	node	40.7555624	-73.9556319		information	
7964279034	node	40.7556658	-73.9549882		information	
7964311486	node	40.7556875	-73.9542387		information	
7964311487	node	40.7557687	-73.9544969		artwork	
7998859635	node	40.7700736	-73.9843841		information	
8060623707	node	40.7174539	-74.0049014	81 Leonard Gallery	gallery	
8062794938	node	40.7475429	-74.0075391	303 Gallery	gallery	en:303 Gallery
8062848586	node	40.7456759	-74.0072974	L'Space Gallery	gallery	
8076261683	node	40.7251309	-73.9919779	Amanita	gallery	
8086416849	node	40.7206241	-73.9655054	Crescendo	artwork	
8146801300	node	40.7181254	-73.9976025	Italian flag painted Apartments	attraction	
8149922758	node	40.7235189	-73.9994085	Judd Foundation	gallery	
8226173442	node	40.8110316	-73.9365295	Lincoln Holding a Child	artwork	
8262932610	node	40.6891489	-74.0440109		viewpoint	
8262932611	node	40.6888892	-74.0442292		viewpoint	
8265113344	node	40.7549651	-73.9565049		picnic_site	
8270992264	node	40.8099499	-73.9430899	National Jazz Museum in Harlem	museum	
8272069047	node	40.7511239	-73.9657829	Roots and Ties for Peace	artwork	
8272069048	node	40.7503431	-73.9662893	Treasure Tripod Dedicated to the 21st Century	artwork	
8272069178	node	40.7517740	-73.9665045	Mother and Child	artwork	
8272069179	node	40.7519738	-73.9668876	Der Aufsteigende	artwork	
8272069180	node	40.7521004	-73.9668182	The Sleeping Elephant	artwork	
8272069200	node	40.7514321	-73.9661929	Arrival	artwork	
8276468580	node	40.7054955	-74.0066097		artwork	
8289799736	node	40.7504850	-73.9949891		artwork	
8289799737	node	40.7514512	-73.9942836		artwork	
8307408828	node	40.8393577	-73.9406753	Malcolm X & Dr. Betty Shabazz Memorial and Educational Center	museum	en:Malcolm X and Dr. Betty Shabazz Memorial and Educational Center
8307463761	node	40.7372526	-74.0054836		artwork	
8369875704	node	40.7485116	-73.9881391		picnic_site	
8379857649	node	40.8070368	-73.9605637	Bellerophon Taming Pegasus	artwork	en:Bellerophon Taming Pegasus
8455829696	node	40.7455200	-73.9822577	Triad	artwork	
8455829698	node	40.7450154	-73.9827061	Link NYC	information	
8475941428	node	40.7635965	-73.9849975	LinkNYC	information	
8482986313	node	40.7420227	-73.9806308	Link NYC	information	
8483011087	node	40.7394287	-73.9770961		artwork	
8483011089	node	40.7396191	-73.9768086		picnic_site	
8529577188	node	40.7707115	-73.9723903	Women's Rights Pioneers Monument	artwork	en:Women's Rights Pioneers Monument
8530330754	node	40.7277885	-73.9853239	Link NYC	information	
8530354081	node	40.7250442	-73.9869802	Link NYC	information	
8530354082	node	40.7262691	-73.9859761	Link NYC	information	
8530354094	node	40.7240435	-73.9845711		artwork	
8551281294	node	40.7615889	-73.9683960	Link NYC	information	
8551281299	node	40.7617188	-73.9687421	Link NYC	information	
8551468881	node	40.7551042	-73.9732511	Link NYC	information	
8551468899	node	40.7577798	-73.9716811	Link NYC	information	
8551468909	node	40.7569073	-73.9715541	Link NYC	information	
8562244620	node	40.7562050	-73.9555038	Graduate Roosevelt Island	hotel	
8567053363	node	40.7498341	-73.9955133	Link NYC	information	
8567053365	node	40.7494955	-73.9952618	LinkNYC	information	
8567053366	node	40.7499163	-73.9949554	LinkNYC	information	
8567053367	node	40.7491203	-73.9955476	Link NYC	information	
8567053368	node	40.7497424	-73.9950996	LinkNYC	information	
8614943052	node	40.7478584	-73.9964486	LinkNYC	information	
8614943076	node	40.7484740	-73.9960052	Link NYC	information	
8614943077	node	40.7461557	-73.9943230	LinkNYC	information	
8614943088	node	40.7491613	-73.9918020	LinkNYC	information	
8622609142	node	40.7198375	-73.9989137	The SoLita SoHo Hotel	hotel	
8634037758	node	40.7694168	-73.9817831	The Duo	artwork	
8653246931	node	40.7644073	-73.9473441		information	
8677437035	node	40.7702525	-73.9842230		information	
8694261205	node	40.7170446	-73.9968271	Martos Gallery	gallery	
8729437330	node	40.7549607	-73.9850044	The Guardians: Hero	artwork	
8735036548	node	40.7790315	-73.9669537		viewpoint	
8786773172	node	40.7380001	-74.0103752		information	
8786773188	node	40.7336737	-74.0106409		artwork	
8789178526	node	40.7250131	-74.0094876		artwork	
8808753151	node	40.7183480	-74.0021400	Walker Hotel Tribeca	hotel	
8811266514	node	40.7434092	-73.9995517		artwork	
8860297468	node	40.7425714	-74.0108254	Northwest Overlook	viewpoint	
8860297469	node	40.7418434	-74.0113521	Southwest Overlook	viewpoint	
8860297470	node	40.7416246	-74.0102566	Southeast Overlook	viewpoint	
8872982370	node	40.7541527	-73.9865860	Link NYC	information	
8873729191	node	40.7725104	-73.9725158	Eagles and Prey	artwork	en:Eagles and Prey
8873736445	node	40.7740994	-73.9738182	The Falconer	artwork	
8881529528	node	40.7768328	-73.9671918	Still Hunt	artwork	
8881531828	node	40.7305922	-73.9968336	Giuseppe Garibaldi	artwork	en:Statue of Giuseppe Garibaldi (New York City)
8881531829	node	40.7303917	-73.9976134	Margaret Loeb Kempner	artwork	
8881619455	node	40.7730089	-73.9766942	Giuseppe Mazzini	artwork	en:Bust of Giuseppe Mazzini
8939922338	node	40.7630563	-73.9816863	Link NYC	information	
8942135848	node	40.7963422	-73.9493338	The Africa Center	museum	en:The Africa Center
8958523252	node	40.7200219	-73.9847106	Space 776	gallery	
8996587936	node	40.7466845	-73.9859964	Link NYC	information	
8996587949	node	40.7464998	-73.9841183	Link NYC	information	
8996587952	node	40.7464175	-73.9835811	Link NYC	information	
8996643793	node	40.7473715	-73.9861655	Link NYC	information	
9007964737	node	40.7640002	-73.9698587	Grolier Club	museum	
9015418862	node	40.7471324	-73.9836766		information	
9015418870	node	40.7477455	-73.9847689		information	
9015418874	node	40.7476105	-73.9850228		information	
9018305569	node	40.7160404	-73.9952223	Leon Hotel	hotel	
9075211403	node	40.8016973	-73.9255229	Dream Machine â¡	artwork	
9081050442	node	40.7797055	-73.9598759		museum	
9095733851	node	40.7110329	-74.0069365	"The Beekman, A Thompson Hotel"	hotel	
9105695788	node	40.7123546	-73.9926814	Madison Les Hotel	hotel	
9109679343	node	40.7674754	-73.9635908	Mother Italy	artwork	
9115784335	node	40.7141297	-73.9996937		information	
9118024861	node	40.7143286	-73.9892771	âTogoâ	artwork	
9118807105	node	40.7188402	-74.0032329	David Lewis Gallery	gallery	
9128276521	node	40.7179120	-73.9853522	The Delancey	yes	
9136326361	node	40.7217683	-74.0030317	Leslie-Lohman Museum of Art	museum	en:Leslie-Lohman Museum of Art
9148457111	node	40.7141949	-74.0065206		information	
9156161418	node	40.7234177	-73.9949266	Bust and monument to Archbishop John J. Hughes	artwork	
9168454045	node	40.7012337	-74.0139509	Coast Guard Memorial	artwork	
9251352868	node	40.7459413	-73.9977561		information	
9251352879	node	40.7386622	-73.9994501		information	
9251587005	node	40.7255612	-74.0037455	New York Subway Stations	artwork	
9289852586	node	40.6859447	-74.0194739	Coast Guard Children	information	
9289852587	node	40.6850946	-74.0211780	The Coast Guard Life	information	
9306710933	node	40.7195280	-73.9824793		artwork	
9325661454	node	40.7568780	-73.9932298	tba	hotel	
9344068496	node	40.7395504	-73.9829625	Link NYC	information	
9344068500	node	40.7380769	-73.9810813		information	
9344068504	node	40.7388171	-73.9828375		information	
9346533768	node	40.7158320	-73.9912912	Miguel Abreu Gallery	gallery	
9353672578	node	40.8609122	-73.9330018		information	
9359041942	node	40.7285328	-74.0049847	Walk NYC	information	
9359064138	node	40.7284840	-74.0050784	Game Inside the Game	artwork	
9368527039	node	40.7123393	-74.0063514	Nathan Hale	artwork	
9369042328	node	40.7125934	-74.0047829		information	
9371729394	node	40.7047228	-74.0151806		information	
9371812448	node	40.7045074	-74.0145637		information	
9377509611	node	40.7129566	-74.0036137	Civic Fame	artwork	
9377535428	node	40.7152666	-74.0027980	Abraham De Peyster	artwork	
9421123767	node	40.7520679	-74.0010071	Dinosaur	artwork	
9421657542	node	40.7580298	-74.0005919		information	
9421812820	node	40.8426272	-73.9325044		viewpoint	
9422000301	node	40.7553202	-74.0005323	Big Apple	artwork	
9423683453	node	40.7563773	-74.0036443		information	
9423683677	node	40.7544707	-74.0024161	Equinox	hotel	
9423683707	node	40.7556323	-74.0055910	Hudson Yards Vista Point	viewpoint	
9438186923	node	40.8590322	-73.9362771	Welcome to the Cabrini Woods Nature Sanctuary!	information	
9441044688	node	40.7702276	-73.9843910	St. Ignatius	artwork	
9441125177	node	40.7716402	-73.9842797	Lincoln Center	information	
9441329670	node	40.7417175	-74.0104696		artwork	
9441745379	node	40.7793373	-73.9819922		information	
9453503706	node	40.8593382	-73.9336915		information	
9470785217	node	40.7495759	-74.0049685	Pace Gallery	gallery	en:Pace Gallery
9470799318	node	40.7259792	-73.9997541	New York Earth Room	artwork	en:New York Earth Room
9484120671	node	40.8075393	-73.9606702	Tightrope Walker	artwork	
9484251149	node	40.8072303	-73.9607627		artwork	
9505939776	node	40.7786086	-73.9781357	NYC Barber Shop Museum	museum	
9518251684	node	40.8092445	-73.9604965		artwork	
9561248715	node	40.7053799	-74.0075638	The Wall Street	artwork	
9569739943	node	40.7459552	-73.9996191		artwork	
9597861482	node	40.7322936	-74.0105992	Point Thank You	information	
9597861487	node	40.7322777	-74.0107283		information	
9597861488	node	40.7326515	-74.0106621		information	
9597861491	node	40.7327970	-74.0108200	Pier 45	information	
9597882562	node	40.7314648	-74.0109762		information	
9597900370	node	40.7305814	-74.0110431		information	
9630409566	node	40.7267758	-73.9905701	The 4th Street Photo Gallery	gallery	
9644619617	node	40.7449756	-73.9942187	Four Points by Sheraton Manhattan Chelsea	hotel	
9652307019	node	40.7218041	-73.9937691	Arsenal Contemporary Art	gallery	
9652327519	node	40.7054827	-74.0075737	The Wall Street Hotel	hotel	
9661358847	node	40.7250551	-73.9925494	The Hole	gallery	
9670095717	node	40.7632374	-73.9795216		artwork	
9678306286	node	40.7063790	-74.0044523		information	
9678339723	node	40.7014779	-74.0127472		information	
9678339724	node	40.7025911	-74.0143795	John Wolfe Ambrose	artwork	
9678571409	node	40.7131348	-74.0075137		information	
9678572794	node	40.7143264	-74.0067655		information	
9712522298	node	40.8589227	-73.9342381		information	
9765434817	node	40.7539509	-74.0006727	Edge	viewpoint	
9807347121	node	40.7399127	-73.9800915	Holographic Studios	gallery	
9813503241	node	40.7639334	-73.9744891	Joan Miro's Moonbird	artwork	
9863930396	node	40.7548848	-73.9720540	Einstein on a Bicycle	artwork	
9868958116	node	40.7552716	-73.9717679	The Braves of 9/11	artwork	
9872651423	node	40.7188556	-73.9914924	Woodward Gallery	gallery	
9877458067	node	40.7394271	-73.9850148	The Friends Experience	attraction	
9895764919	node	40.7147594	-74.0026371		artwork	
9895778345	node	40.7148613	-74.0025347		artwork	
9895818118	node	40.7148138	-74.0027397		artwork	
9895820117	node	40.7150164	-74.0027581		artwork	
9898068953	node	40.7150451	-74.0026025		artwork	
9898068954	node	40.7150992	-74.0024541		artwork	
9898068967	node	40.7148367	-74.0028885		artwork	
9898100734	node	40.7151684	-74.0028810		artwork	
9898104917	node	40.7152026	-74.0025908		artwork	
9898104918	node	40.7149157	-74.0027458		artwork	
9898105017	node	40.7151477	-74.0029392		artwork	
9898105117	node	40.7150071	-74.0029012		artwork	
9898112617	node	40.7142980	-74.0032102		artwork	
9902646003	node	40.8578458	-73.9213888		picnic_site	
9909882063	node	40.7137411	-74.0032980	Center street/Civic Center	information	
9909918518	node	40.7143670	-74.0027018		information	
9909923621	node	40.7150427	-74.0024077	Thomas Paine Park	information	
9909932812	node	40.7162866	-74.0013908		information	
9910020118	node	40.7199192	-73.9986219		information	
9923066116	node	40.7565827	-73.9944985	Truss Hotel Times Square	hotel	
9925028917	node	40.7118744	-74.0056106		information	
9925038274	node	40.7117687	-74.0057652		information	
9925074790	node	40.7108840	-74.0037408		information	
9925097517	node	40.7129740	-74.0006016		information	
9925099338	node	40.7136945	-73.9977248	Chatham Square & East Broadway	information	
9925426416	node	40.7187535	-73.9955206		information	
9934094719	node	40.7208764	-73.9850036	Spencer Brownstone Gallery	gallery	
9937731653	node	40.6862181	-74.0219428		information	
9939560014	node	40.7205262	-73.9948741		information	
9941138673	node	40.7208132	-73.9850348	trotter&sholer	gallery	
