id,type,lat,lon,name,tourism,wikipedia,housenumber,street,city,state,postcode
8149922758,node,40.7235189,-73.9994085,Judd Foundation,gallery,,101,Spring Street,New York,,10012
8226173442,node,40.8110316,-73.9365295,Lincoln Holding a Child,artwork,,,,,,
8262932610,node,40.6891489,-74.0440109,,viewpoint,,,,,,
8262932611,node,40.6888892,-74.0442292,,viewpoint,,,,,,
8265113344,node,40.7549651,-73.9565049,,picnic_site,,,,,,
8270992264,node,40.8099499,-73.9430899,National Jazz Museum in Harlem,museum,,58,West 129th Street,New York,NY,10027
8272069047,node,40.7511239,-73.9657829,Roots and Ties for Peace,artwork,,,,,,
8272069048,node,40.7503431,-73.9662893,Treasure Tripod Dedicated to the 21st Century,artwork,,,,,,
8272069178,node,40.751774,-73.9665045,Mother and Child,artwork,,,,,,
8272069179,node,40.7519738,-73.9668876,Der Aufsteigende,artwork,,,,,,
8272069180,node,40.7521004,-73.9668182,The Sleeping Elephant,artwork,,,,,,
8272069200,node,40.7514321,-73.9661929,Arrival,artwork,,,,,,
8276468580,node,40.7054955,-74.0066097,,artwork,,,,,,
8289799736,node,40.750485,-73.9949891,,artwork,,,,,,
8289799737,node,40.7514512,-73.9942836,,artwork,,,,,,
8307408828,node,40.8393577,-73.9406753,Malcolm X & Dr. Betty Shabazz Memorial and Educational Center,museum,en:Malcolm X and Dr. Betty Shabazz Memorial and Educational Center,3940,Broadway,New York,NY,10032
8307463761,node,40.7372526,-74.0054836,,artwork,,,,,,
8369875704,node,40.7485116,-73.9881391,,picnic_site,,,,,,
8379857649,node,40.8070368,-73.9605637,Bellerophon Taming Pegasus,artwork,en:Bellerophon Taming Pegasus,,,,,
8455829696,node,40.74552,-73.9822577,Triad,artwork,,,,,,
8455829698,node,40.7450154,-73.9827061,Link NYC,information,,,,,,
8475941428,node,40.7635965,-73.9849975,LinkNYC,information,,,,,,
8482986313,node,40.7420227,-73.9806308,Link NYC,information,,,,,,
8483011087,node,40.7394287,-73.9770961,,artwork,,,,,,
8483011089,node,40.7396191,-73.9768086,,picnic_site,,,,,,
8529577188,node,40.7707115,-73.9723903,Women's Rights Pioneers Monument,artwork,en:Women's Rights Pioneers Monument,,,,,
8530330754,node,40.7277885,-73.9853239,Link NYC,information,,,,,,
8530354081,node,40.7250442,-73.9869802,Link NYC,information,,,,,,
8530354082,node,40.7262691,-73.9859761,Link NYC,information,,,,,,
8530354094,node,40.7240435,-73.9845711,,artwork,,,,,,
8551281294,node,40.7615889,-73.968396,Link NYC,information,,,,,,
8551281299,node,40.7617188,-73.9687421,Link NYC,information,,,,,,
8551468881,node,40.7551042,-73.9732511,Link NYC,information,,,,,,
8551468899,node,40.7577798,-73.9716811,Link NYC,information,,,,,,
8551468909,node,40.7569073,-73.9715541,Link NYC,information,,,,,,
8562244620,node,40.756205,-73.9555038,Graduate Roosevelt Island,hotel,,22,North Loop Road,,,
8567053363,node,40.7498341,-73.9955133,Link NYC,information,,,,,,
8567053365,node,40.7494955,-73.9952618,LinkNYC,information,,,,,,
8567053366,node,40.7499163,-73.9949554,LinkNYC,information,,,,,,
8567053367,node,40.7491203,-73.9955476,Link NYC,information,,,,,,
8567053368,node,40.7497424,-73.9950996,LinkNYC,information,,,,,,
8614943052,node,40.7478584,-73.9964486,LinkNYC,information,,,,,,
8614943076,node,40.748474,-73.9960052,Link NYC,information,,,,,,
8614943077,node,40.7461557,-73.994323,LinkNYC,information,,,,,,
8614943088,node,40.7491613,-73.991802,LinkNYC,information,,,,,,
8622609142,node,40.7198375,-73.9989137,The SoLita SoHo Hotel,hotel,,159,Grand Street,,,10013
8634037758,node,40.7694168,-73.9817831,The Duo,artwork,,,,,,
8653246931,node,40.7644073,-73.9473441,,information,,,,,,
8677437035,node,40.7702525,-73.984223,,information,,,,,,
8694261205,node,40.7170446,-73.9968271,Martos Gallery,gallery,,,,,,
8729437330,node,40.7549607,-73.9850044,The Guardians: Hero,artwork,,,,,,
8735036548,node,40.7790315,-73.9669537,,viewpoint,,,,,,
8786773172,node,40.7380001,-74.0103752,,information,,,,,,
8786773188,node,40.7336737,-74.0106409,,artwork,,,,,,
8789178526,node,40.7250131,-74.0094876,,artwork,,,,,,
8808753151,node,40.718348,-74.00214,Walker Hotel Tribeca,hotel,,77,Walker Street,,,10013
8811266514,node,40.7434092,-73.9995517,,artwork,,,,,,
8860297468,node,40.7425714,-74.0108254,Northwest Overlook,viewpoint,,,,,,
8860297469,node,40.7418434,-74.0113521,Southwest Overlook,viewpoint,,,,,,
8860297470,node,40.7416246,-74.0102566,Southeast Overlook,viewpoint,,,,,,
8872982370,node,40.7541527,-73.986586,Link NYC,information,,,,,,
8873729191,node,40.7725104,-73.9725158,Eagles and Prey,artwork,en:Eagles and Prey,,,,,
8873736445,node,40.7740994,-73.9738182,The Falconer,artwork,,,,,,
8881529528,node,40.7768328,-73.9671918,Still Hunt,artwork,,,,,,
8881531828,node,40.7305922,-73.9968336,Giuseppe Garibaldi,artwork,en:Statue of Giuseppe Garibaldi (New York City),,,,,
8881531829,node,40.7303917,-73.9976134,Margaret Loeb Kempner,artwork,,,,,,
8881619455,node,40.7730089,-73.9766942,Giuseppe Mazzini,artwork,en:Bust of Giuseppe Mazzini,,,,,
8939922338,node,40.7630563,-73.9816863,Link NYC,information,,,,,,
8942135848,node,40.7963422,-73.9493338,The Africa Center,museum,en:The Africa Center,1280,5th Avenue,New York,NY,10029
8958523252,node,40.7200219,-73.9847106,Space 776,gallery,,37,Clinton Street,,,10002
8996587936,node,40.7466845,-73.9859964,Link NYC,information,,,,,,
8996587949,node,40.7464998,-73.9841183,Link NYC,information,,,,,,
8996587952,node,40.7464175,-73.9835811,Link NYC,information,,,,,,
8996643793,node,40.7473715,-73.9861655,Link NYC,information,,,,,,
9007964737,node,40.7640002,-73.9698587,Grolier Club,museum,,47,East 60th Street,,,
9015418862,node,40.7471324,-73.9836766,,information,,,,,,
9015418870,node,40.7477455,-73.9847689,,information,,,,,,
9015418874,node,40.7476105,-73.9850228,,information,,,,,,
9018305569,node,40.7160404,-73.9952223,Leon Hotel,hotel,,125,Canal Street,,,10002
9075211403,node,40.8016973,-73.9255229,Dream Machine â¡,artwork,,,,,,
9081050442,node,40.7797055,-73.9598759,,museum,,1130,Madison Avenue,,,10028
9095733851,node,40.7110329,-74.0069365,"The Beekman, A Thompson Hotel",hotel,,123,Nassau Street,New York,NY,10038
9105695788,node,40.7123546,-73.9926814,Madison Les Hotel,hotel,,154,Madison Street,,,
9109679343,node,40.7674754,-73.9635908,Mother Italy,artwork,,,,,,
9115784335,node,40.7141297,-73.9996937,,information,,,,,,
9118024861,node,40.7143286,-73.9892771,âTogoâ,artwork,,,,,,
9118807105,node,40.7188402,-74.0032329,David Lewis Gallery,gallery,,57,Walker Street,New York,NY,10013
9128276521,node,40.717912,-73.9853522,The Delancey,yes,,168,Delancey Street,New York,NY,10002
9136326361,node,40.7217683,-74.0030317,Leslie-Lohman Museum of Art,museum,en:Leslie-Lohman Museum of Art,26,Wooster Street,New York,NY,10013
9148457111,node,40.7141949,-74.0065206,,information,,,,,,
9156161418,node,40.7234177,-73.9949266,Bust and monument to Archbishop John J. Hughes,artwork,,,,,,
9168454045,node,40.7012337,-74.0139509,Coast Guard Memorial,artwork,,,,,,
9251352868,node,40.7459413,-73.9977561,,information,,,,,,
9251352879,node,40.7386622,-73.9994501,,information,,,,,,
9251587005,node,40.7255612,-74.0037455,New York Subway Stations,artwork,,,,,,
9289852586,node,40.6859447,-74.0194739,Coast Guard Children,information,,,,,,
9289852587,node,40.6850946,-74.021178,The Coast Guard Life,information,,,,,,
9306710933,node,40.719528,-73.9824793,,artwork,,,,,,
9325661454,node,40.756878,-73.9932298,tba,hotel,,340,West 40th Street,,,
9344068496,node,40.7395504,-73.9829625,Link NYC,information,,,,,,
9344068500,node,40.7380769,-73.9810813,,information,,,,,,
9344068504,node,40.7388171,-73.9828375,,information,,,,,,
9346533768,node,40.715832,-73.9912912,Miguel Abreu Gallery,gallery,,36,Orchard Street,New York,NY,10002
9353672578,node,40.8609122,-73.9330018,,information,,,,,,
9359041942,node,40.7285328,-74.0049847,Walk NYC,information,,,,,,
9359064138,node,40.728484,-74.0050784,Game Inside the Game,artwork,,,,,,
9368527039,node,40.7123393,-74.0063514,Nathan Hale,artwork,,,,,,
9369042328,node,40.7125934,-74.0047829,,information,,,,,,
9371729394,node,40.7047228,-74.0151806,,information,,,,,,
9371812448,node,40.7045074,-74.0145637,,information,,,,,,
9377509611,node,40.7129566,-74.0036137,Civic Fame,artwork,,,,,,
9377535428,node,40.7152666,-74.002798,Abraham De Peyster,artwork,,,,,,
9421123767,node,40.7520679,-74.0010071,Dinosaur,artwork,,,,,,
9421657542,node,40.7580298,-74.0005919,,information,,,,,,
9421812820,node,40.8426272,-73.9325044,,viewpoint,,,,,,
9422000301,node,40.7553202,-74.0005323,Big Apple,artwork,,,,,,
9423683453,node,40.7563773,-74.0036443,,information,,,,,,
9423683677,node,40.7544707,-74.0024161,Equinox,hotel,,32,Hudson Yards,New York,NY,10001
9423683707,node,40.7556323,-74.005591,Hudson Yards Vista Point,viewpoint,,,,,,
9438186923,node,40.8590322,-73.9362771,Welcome to the Cabrini Woods Nature Sanctuary!,information,,,,,,
9441044688,node,40.7702276,-73.984391,St. Ignatius,artwork,,,,,,
9441125177,node,40.7716402,-73.9842797,Lincoln Center,information,,,,,,
9441329670,node,40.7417175,-74.0104696,,artwork,,,,,,
9441745379,node,40.7793373,-73.9819922,,information,,,,,,
9453503706,node,40.8593382,-73.9336915,,information,,,,,,
9470785217,node,40.7495759,-74.0049685,Pace Gallery,gallery,en:Pace Gallery,540,West 25th Street,New York,NY,10001
9470799318,node,40.7259792,-73.9997541,New York Earth Room,artwork,en:New York Earth Room,141,Wooster Street,New York,NY,10012
9484120671,node,40.8075393,-73.9606702,Tightrope Walker,artwork,,,,,,
9484251149,node,40.8072303,-73.9607627,,artwork,,,,,,
9505939776,node,40.7786086,-73.9781357,NYC Barber Shop Museum,museum,,290,Columbus Avenue,New York,NY,10023
9518251684,node,40.8092445,-73.9604965,,artwork,,,,,,
9561248715,node,40.7053799,-74.0075638,The Wall Street,artwork,,,,,,
9569739943,node,40.7459552,-73.9996191,,artwork,,,,,,
9597861482,node,40.7322936,-74.0105992,Point Thank You,information,,,,,,
9597861487,node,40.7322777,-74.0107283,,information,,,,,,
9597861488,node,40.7326515,-74.0106621,,information,,,,,,
9597861491,node,40.732797,-74.01082,Pier 45,information,,,,,,
9597882562,node,40.7314648,-74.0109762,,information,,,,,,
9597900370,node,40.7305814,-74.0110431,,information,,,,,,
9630409566,node,40.7267758,-73.9905701,The 4th Street Photo Gallery,gallery,,,,,,
9644619617,node,40.7449756,-73.9942187,Four Points by Sheraton Manhattan Chelsea,hotel,,,,,,
9652307019,node,40.7218041,-73.9937691,Arsenal Contemporary Art,gallery,,214,Bowery,New York,NY,10012
9652327519,node,40.7054827,-74.0075737,The Wall Street Hotel,hotel,,88,Wall Street,New York,NY,10005
9661358847,node,40.7250551,-73.9925494,The Hole,gallery,,,,,,
9670095717,node,40.7632374,-73.9795216,,artwork,,,,,,
9678306286,node,40.706379,-74.0044523,,information,,,,,,
9678339723,node,40.7014779,-74.0127472,,information,,,,,,
9678339724,node,40.7025911,-74.0143795,John Wolfe Ambrose,artwork,,,,,,
9678571409,node,40.7131348,-74.0075137,,information,,,,,,
9678572794,node,40.7143264,-74.0067655,,information,,,,,,
9712522298,node,40.8589227,-73.9342381,,information,,,,,,
9765434817,node,40.7539509,-74.0006727,Edge,viewpoint,,,,,,
9807347121,node,40.7399127,-73.9800915,Holographic Studios,gallery,,,,,,
9813503241,node,40.7639334,-73.9744891,Joan Miro's Moonbird,artwork,,,,,,
9863930396,node,40.7548848,-73.972054,Einstein on a Bicycle,artwork,,,,,,
9868958116,node,40.7552716,-73.9717679,The Braves of 9/11,artwork,,,,,,
9872651423,node,40.7188556,-73.9914924,Woodward Gallery,gallery,,132A,Eldridge Street,,,10002
9877458067,node,40.7394271,-73.9850148,The Friends Experience,attraction,,130,East 23rd Street,,,10010
9895764919,node,40.7147594,-74.0026371,,artwork,,,,,,
9895778345,node,40.7148613,-74.0025347,,artwork,,,,,,
9895818118,node,40.7148138,-74.0027397,,artwork,,,,,,
9895820117,node,40.7150164,-74.0027581,,artwork,,,,,,
9898068953,node,40.7150451,-74.0026025,,artwork,,,,,,
9898068954,node,40.7150992,-74.0024541,,artwork,,,,,,
9898068967,node,40.7148367,-74.0028885,,artwork,,,,,,
9898100734,node,40.7151684,-74.002881,,artwork,,,,,,
9898104917,node,40.7152026,-74.0025908,,artwork,,,,,,
9898104918,node,40.7149157,-74.0027458,,artwork,,,,,,
9898105017,node,40.7151477,-74.0029392,,artwork,,,,,,
9898105117,node,40.7150071,-74.0029012,,artwork,,,,,,
9898112617,node,40.714298,-74.0032102,,artwork,,,,,,
9902646003,node,40.8578458,-73.9213888,,picnic_site,,,,,,
9909882063,node,40.7137411,-74.003298,Center street/Civic Center,information,,,,,,
9909918518,node,40.714367,-74.0027018,,information,,,,,,
9909923621,node,40.7150427,-74.0024077,Thomas Paine Park,information,,,,,,
9909932812,node,40.7162866,-74.0013908,,information,,,,,,
9910020118,node,40.7199192,-73.9986219,,information,,,,,,
9923066116,node,40.7565827,-73.9944985,Truss Hotel Times Square,hotel,,515,9th Avenue,New York,NY,10018
9925028917,node,40.7118744,-74.0056106,,information,,,,,,
9925038274,node,40.7117687,-74.0057652,,information,,,,,,
9925074790,node,40.710884,-74.0037408,,information,,,,,,
9925097517,node,40.712974,-74.0006016,,information,,,,,,
9925099338,node,40.7136945,-73.9977248,Chatham Square & East Broadway,information,,,,,,
9925426416,node,40.7187535,-73.9955206,,information,,,,,,
9934094719,node,40.7208764,-73.9850036,Spencer Brownstone Gallery,gallery,,170-A,Suffolk Street,New York,NY,10002
9937731653,node,40.6862181,-74.0219428,,information,,,,,,
9939560014,node,40.7205262,-73.9948741,,information,,,,,,
9941138673,node,40.7208132,-73.9850348,trotter&sholer,gallery,,168,Suffolk Street,New York,NY,10002
9960173554,node,40.7231769,-74.0068809,Jackie Robinson Museum,museum,,75,Varick Street,New York,NY,10013
9966400529,node,40.7040113,-74.0176225,,viewpoint,,,,,,
9978637392,node,40.7259794,-73.9905535,Fortnight Institute,gallery,,,,,,
9978882268,node,40.7244007,-73.9845324,MARCH,gallery,,64,Avenue A,,,10009
10031806788,node,40.7258312,-73.9987925,Pomegranate Gallery,gallery,,137,Greene Street,,,
10037902217,node,40.7183436,-74.0094133,Staple Street Skybridge,viewpoint,,,,,,
10038018687,node,40.7734755,-73.9639898,Frick Madison,museum,,945,Madison Avenue,New York,NY,10021
10064063749,node,40.7464281,-74.0054994,Nohra Haime Gallery,gallery,,500A,West 21st Street,New York,NY,10011
10074104774,node,40.7805768,-73.9776667,,artwork,,,,,,
10090538376,node,40.7202528,-74.0027872,Guild Gallery,gallery,,,,,,
10091137831,node,40.7726384,-73.940331,The Girl Puzzle Monument,artwork,,,,,,
10091137836,node,40.7720172,-73.9413909,,picnic_site,,,,,,
10096581085,node,40.7570853,-73.9599853,Porcellino,artwork,,,,,,
10104489972,node,40.8497519,-73.9465149,The Light Still Shines,information,,,,,,
10104489973,node,40.8497319,-73.9465049,The Story of a Lighthouse,information,,,,,,
10115105166,node,40.7208659,-73.9935566,Pop International Galleries,gallery,,,,,,
10136386568,node,40.728649,-73.9981626,Fiorello H. LaGuardia,artwork,,,,,,
10136611575,node,40.7181275,-73.9933266,,information,,,,,,
10157521400,node,40.7235253,-74.0035486,,artwork,,,,,,
10160790442,node,40.7812194,-73.9877179,,picnic_site,,,,,,
10160790459,node,40.7811982,-73.9874759,,picnic_site,,,,,,
10160790622,node,40.7793802,-73.9889656,,picnic_site,,,,,,
10166778383,node,40.7020025,-74.0146674,"Porkchop, the bulldog bootlegger",artwork,,,,,,
10172954427,node,40.7807143,-73.9761336,Walk NYC,information,,,,,,
10172954431,node,40.7815797,-73.9746411,"Richard Gilder Center for Science, Education, and Innovation",museum,,,,,,
10172955743,node,40.7816493,-73.9731563,Rose Center for Earth and Space,museum,,,,,,
10174524382,node,40.7360034,-73.9907301,Union Square Drinking Fountain,artwork,en:Union Square Drinking Fountain,,,,,
10177409696,node,40.8303033,-73.9498955,Invisible Man: A Memorial to Ralph Ellison,artwork,,,,,,
10177726888,node,40.741117,-73.9888342,,information,,,,,,
10181690926,node,40.7425859,-73.9866318,,information,,,,,,
10183983858,node,40.7680696,-73.9818965,Christopher Columbus,artwork,,,,,,
10187602694,node,40.7695677,-73.9818322,,information,,,,,,
10202468617,node,40.7528374,-73.9785218,Summit One Vanderbilt,viewpoint,,,,,,
10224032617,node,40.7578636,-73.9857652,,information,,,,,,
10228962376,node,40.75816,-73.9855455,,information,,,,,,
10258552787,node,40.7500878,-73.9877797,,information,,,,,,
10261389189,node,40.7497357,-73.9880744,,information,,,,,,
10261412880,node,40.748466,-73.9882388,,information,,,,,,
10261412881,node,40.7485562,-73.9882237,,information,,,,,,
10262508164,node,40.7043652,-74.003147,,viewpoint,,,,,,
10262508165,node,40.7044783,-74.0029939,,viewpoint,,,,,,
10263178434,node,40.7488037,-73.9886537,,information,,,,,,
10263178492,node,40.748377,-73.9886725,,information,,,,,,
10263178516,node,40.748146,-73.9881176,,information,,,,,,
10268795583,node,40.7523228,-73.9875833,,information,,,,,,
10268795648,node,40.7530657,-73.9873901,,information,,,,,,
10272213030,node,40.8593513,-73.9351259,"Red-bellied Woodpecker, Yellow-rumped Warbler, Red-tailed Hawk",information,,,,,,
10272213031,node,40.8591614,-73.9353883,"Golden-crowned Kinglet, Ruby-throated Hummingbird, Norther Mockingbird",information,,,,,,
10272213032,node,40.8588595,-73.9357156,Flight Patterns,information,,,,,,
10272213033,node,40.8586604,-73.9358853,"American Robin, Baltimore Oriole, Blue Jay",information,,,,,,
10272213034,node,40.8584425,-73.9360377,A Feast in the Forest,information,,,,,,
10272213035,node,40.858142,-73.9362063,Flying High (and Low),information,,,,,,
10272213036,node,40.857891,-73.9363397,"Gray Catbird, Northern Flicker, Northern Cardinal",information,,,,,,
10272213037,node,40.8576304,-73.936482,Running Wild,information,,,,,,
10272213038,node,40.8573302,-73.9367063,Welcome to the Cabrini Woods Nature Sanctuary,information,,,,,,
10285341230,node,40.7103923,-74.0127769,,information,,,,,,
10286844704,node,40.7194437,-73.9933697,SFA Gallery,gallery,,,,,,
10288472875,node,40.7108385,-74.0136995,,information,,,,,,
10288472986,node,40.7116812,-74.0133124,,information,,,,,,
10288472987,node,40.7115473,-74.0133205,,information,,,,,,
10288473292,node,40.7120119,-74.012238,,information,,,,,,
10288473293,node,40.712582,-74.0134331,,information,,,,,,
10290130093,node,40.7175309,-74.0118079,Icarus,artwork,,,,,,
10290135856,node,40.7113114,-74.0088844,,information,,,,,,
10290401175,node,40.709485,-74.0116186,Rose III,artwork,,,,,,
10292280006,node,40.7050274,-74.0172006,,information,,,,,,
10292285850,node,40.705607,-74.016829,,information,,,,,,
10301699012,node,40.7108228,-74.0104736,,information,,,,,,
10301699115,node,40.7076911,-74.0121369,John Watts,artwork,en:Statue of John Watts,,,,,
10301699162,node,40.7072627,-74.010784,,information,,,,,,
10311596942,node,40.7674628,-73.9938856,Clinton War Memorial (Doughboy),artwork,,,,,,
10311937089,node,40.7071439,-74.0040222,,information,,,,,,
10311946131,node,40.7063196,-74.0033177,,information,,,,,,
10311946334,node,40.7077019,-74.0041216,,information,,,,,,
10316226226,node,40.7047949,-74.0141396,,information,,,,,,
10422361409,node,40.7622461,-73.989593,Fountain Gallery,gallery,,,,,,
10435219308,node,40.7039002,-74.0090982,,information,,,,,,
10454787967,node,40.7040816,-74.0087447,,information,,,,,,
10457330702,node,40.70329,-74.0081632,,information,,,,,,
10556962079,node,40.7044621,-74.0080156,,artwork,,,,,,
10556966506,node,40.7050148,-74.0072988,,information,,,,,,
10617036757,node,40.7192188,-73.9898318,,information,,,,,,
10634248715,node,40.7570087,-73.9661688,Accord,artwork,,,,,,
10687122870,node,40.7178874,-74.0030582,,information,,,,,,
10695291115,node,40.7263278,-74.0006603,Georges BergÃ¨s Gallery,gallery,,462,West Broadway,,,
10695291116,node,40.7262,-74.0007365,DTR Modern Galleries,gallery,,456,West Broadway,,,
10699464134,node,40.7645205,-73.9691102,Loews Regency,hotel,,540,Park Avenue,New York,,
10713285741,node,40.8038666,-73.9629607,Homeless Jesus,artwork,,,,,,
10717839795,node,40.7332901,-73.9984234,Moshava Art,gallery,,,,,,
10732788098,node,40.693089,-74.018954,,viewpoint,,,,,,
10784508205,node,40.7227411,-74.0003875,Allouche Gallery,gallery,,,,,,10012
10824918055,node,40.7617842,-73.978751,,artwork,,,,,,
10824918095,node,40.7628325,-73.978643,,artwork,,,,,,
10824940711,node,40.7622318,-73.9784254,,artwork,,,,,,
10830960867,node,40.7256775,-74.0005096,Louis K.Meisel Gallery,gallery,,141,Prince Street,New York,NY,10012
10859974139,node,40.7501321,-74.0044964,Mitchell-Innes & Nash Art Gallery,gallery,,534,West 26th Street,New York,NY,10001
10859974140,node,40.7500174,-74.0041806,Rick Wester Fine Art,gallery,,526,West 26th Street,New York,NY,10001
10859974141,node,40.7500805,-74.0043727,Galerie Lelong & Co.,gallery,,528,West 26th Street,New York,NY,10001
10859974142,node,40.7499492,-74.0040157,Berry Campbell Gallery,gallery,en:Berry Campbell Gallery,524,West 26th Street,New York,NY,10001
10859974143,node,40.7499804,-74.0042111,Caelum Gallery,gallery,,526,West 26th Street,New York,NY,10001
10859974144,node,40.7498115,-74.0037006,Fergus McCaffrey Gallery,gallery,,514,West 26th Street,New York,NY,10001
10859974145,node,40.7497696,-74.0035852,Greene Naftali Gallery,gallery,,508,West 26th Street,New York,NY,10001
10859974146,node,40.7498665,-74.005004,Marlborough Gallery,gallery,en:Marlborough Fine Art,545,West 25th Street,New York,NY,10001
10859974147,node,40.7499342,-74.0051872,Cheim & Read,gallery,,547,West 25th Street,New York,NY,10001
10859974148,node,40.7500313,-74.0054024,Gallery Henoch,gallery,,555,West 25th Street,New York,NY,10001
10859974149,node,40.749778,-74.0055421,The FLAG Art Foundation,gallery,,545,West 25th Street,New York,NY,10001
10859974150,node,40.7495009,-74.0047674,532 Gallery Thomas Jaeckel,gallery,,,,,,
10859974151,node,40.7494518,-74.0048244,Dobrinka Salzman Gallery,gallery,,532,West 25th Street,New York,NY,10001
10859974152,node,40.7492373,-74.0042332,Petzel Gallery,gallery,,520,West 25th Street,New York,NY,10001
10859974153,node,40.7485353,-74.0038445,Lehmann Maupin,gallery,,501,West 24th Street,New York,NY,10011
10859974154,node,40.7486434,-74.0040119,Silverlens Galleries,gallery,,505,West 24th Street,New York,NY,10011
10859974155,node,40.7487557,-74.0043141,Marianne Boesky Gallery,gallery,en:Marianne Boesky Gallery,509,West 24th Street,New York,NY,10011
10859974156,node,40.7486851,-74.004134,Marianne Boesky Gallery,gallery,en:Marianne Boesky Gallery,507,West 24th Street,New York,NY,10011
10859974157,node,40.7491116,-74.0050793,Luhring Augustine Gallery,gallery,en:Luhring Augustine Gallery,531,West 24th Street,New York,NY,10011
10859974158,node,40.749162,-74.0052774,Print Center New York,gallery,,535,West 24th Street,New York,NY,10011
10859974159,node,40.7492448,-74.0054902,Gagosian,gallery,en:Gagosian Gallery,541,West 24th Street,New York,NY,10011
10859974160,node,40.7492207,-74.0061341,C24 Gallery,gallery,,560,West 24th Street,New York,NY,10011
10859974161,node,40.7490119,-74.0055599,Fredericks & Freiser,gallery,,536,West 24th Street,New York,NY,10011
10859974162,node,40.7489832,-74.0054342,Philippe Labaune Gallery,gallery,,534,West 24th Street,New York,NY,10001
10859974163,node,40.7489431,-74.0053524,Anna Zorina Gallery,gallery,,532,West 24th Street,New York,NY,10011
10859974164,node,40.7489086,-74.0052508,Cavalier Gallery,gallery,,530,West 24th Street,New York,NY,10011
10859974165,node,40.748787,-74.0049963,Hunter Dunbar Projects,gallery,,524,West 24th Street,New York,NY,10011
10859974166,node,40.7487261,-74.0048372,Unix Gallery,gallery,,520,West 24th Street,New York,NY,10011
10859974167,node,40.7487583,-74.0048993,Susan Inglett Gallery,gallery,,522,West 24th Street,New York,NY,10011
10859974168,node,40.7485502,-74.0044742,Lisson Gallery,gallery,en:Lisson Gallery,508,West 24th Street,New York,NY,10011
10859974169,node,40.7485172,-74.0043407,Lisson Gallery,gallery,,504,West 24th Street,New York,NY,10011
10859974170,node,40.7484842,-74.0055651,Asya Geisberg Gallery,gallery,,537b,West 23rd Street,New York,NY,10011
10859974171,node,40.7485387,-74.0056655,Margaret Thatcher Projects,gallery,,539,West 23rd Street,New York,NY,10011
10859974172,node,40.7488232,-74.006396,Crossing Art,gallery,,559,West 23rd Street,New York,NY,10011
10859974173,node,40.7478552,-74.0049853,Fremin Gallery,gallery,,520,West 23rd Street,New York,NY,10011
10860703819,node,40.75193,-74.0022364,Malin Gallery,gallery,,515,West 29th Street,New York,NY,10001
10860703820,node,40.7521088,-74.0026522,Microscope Gallery,gallery,en:Microscope Gallery,525,West 29th Street,New York,NY,10001
10860703821,node,40.7516496,-74.0041354,Viridian Artists,gallery,,548,West 28th Street,New York,NY,10001
10860703822,node,40.7516054,-74.0041652,Carter Burden Gallery,gallery,,548,West 28th Street,New York,NY,10001
10860703823,node,40.7512794,-74.0045116,Blue Mountain Gallery,gallery,,547,West 27th Street,New York,NY,10001
10860703824,node,40.7512504,-74.0044236,Montserrat Contemporary Art,gallery,,547,West 27th Street,New York,NY,10001
10860703825,node,40.7513197,-74.0044835,Bowery Gallery,gallery,,547,West 27th Street,New York,NY,10001
10860703826,node,40.7513549,-74.004452,Prince Street Gallery,gallery,,547,West 27th Street,New York,NY,10001
10860703827,node,40.7512854,-74.0043977,The Painting Center,gallery,,547,West 27th Street,New York,NY,10001
10860703828,node,40.7507088,-74.0031538,Ross + Kramer Gallery,gallery,,515,West 27th Street,New York,NY,10001
10860703829,node,40.750597,-74.0029311,Kasmin Gallery,gallery,en:Kasmin Gallery,509,West 27th Street,New York,NY,10001
10860703830,node,40.7505056,-74.0027621,De Buck Gallery,gallery,,507,West 27th Street,New York,NY,10001
10860703832,node,40.7505158,-74.0027353,The Global Fine Art Contemporary Art Gallery,gallery,,507,West 27th Street,New York,NY,10001
10860703833,node,40.750406,-74.0024698,Kasmin Gallery,gallery,en:Kasmin Gallery,297,10th Avenue,New York,NY,10001
10860703834,node,40.7501683,-74.0026414,Galerie Templon,gallery,,293,10th Avenue,New York,NY,10001
10860703835,node,40.7505666,-74.0034944,Nancy Hoffman Gallery,gallery,,520,West 27th Street,New York,NY,10001
10861418204,node,40.7474277,-74.0053206,Miles McEnery Gallery,gallery,,511,West 22nd Street,New York,NY,10011
10861434352,node,40.7509297,-74.0024163,Sugarlift Gallery,gallery,,508,West 28th Street,New York,NY,10001
10861434353,node,40.7501702,-74.0037157,Davidson Gallery,gallery,,521,West 26th Street,New York,NY,10001
10861434354,node,40.7500552,-74.0035864,Albertz Benda Gallery,gallery,,515,West 26th Street,New York,NY,10001
10861434355,node,40.7501299,-74.0037594,Hollis Taggart Gallery,gallery,,521,West 26th Street,New York,NY,10001
10861434356,node,40.7501029,-74.0035148,Friedman Benda Gallery,gallery,,515,West 26th Street,New York,NY,10001
10861434357,node,40.7501197,-74.0035878,Ryan Lee Gallery,gallery,,515,West 26th Street,New York,NY,10001
10861434358,node,40.7499597,-74.0041571,Thomas Erben Gallery,gallery,,526,West 26th Street,New York,NY,10001
10861434359,node,40.7499417,-74.0042354,BravinLee Gallery,gallery,,526,West 26th Street,New York,NY,10001
